"","study","time","cra","cra_lower","cra_upper","msl","msl_lower","msl_upper","sortby","display","cra_0","msl_0","cra_se","msl_se","cra_k","msl_k"
"692","M22-000",85,1.04584353227333,1.02059525275392,1.07171642337796,0.967151947805404,0.858500424794636,1.08955437077104,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"693","M22-000",86,1.04464764320431,1.02006432230668,1.06982341661022,0.967508421089159,0.859946796842694,1.08852378811717,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"694","M22-000",87,1.04348359466089,1.01954720952701,1.06798194546731,0.967861090475658,0.861379607061831,1.08750553504744,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"695","M22-000",88,1.04235050622197,1.01904354820063,1.06619052712681,0.968209995145172,0.862798956397369,1.08649945360768,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"696","M22-000",89,1.04124752345614,1.01855298215185,1.06444772545166,0.968555173905407,0.864204945627725,1.08550538809696,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"697","M22-000",90,1.04017381707304,1.01807516495172,1.0627521493225,0.968896665194356,0.865597675349193,1.08452318503055,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"698","M22-000",91,1.03912858210636,1.01760975963561,1.06110245103882,0.969234507083136,0.866977245961155,1.08355269310353,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"699","M22-000",92,1.03811103712702,1.01715643842963,1.05949732478589,0.969568737278831,0.868343757651719,1.08259376315516,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"700","M22-000",93,1.0371204234854,1.01671488248578,1.05793550516418,0.969899393127319,0.869697310383772,1.08164624813389,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"701","M22-000",94,1.03615600458124,1.01628478162538,1.05641576577844,0.970226511616096,0.871038003881444,1.08071000306304,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"702","M22-000",95,1.03521706516012,1.01586583409053,1.05493691788362,0.970550129377098,0.872365937616972,1.07978488500716,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"703","M22-000",96,1.03430291063548,1.01545774630337,1.05349780908503,0.970870282689505,0.873681210797959,1.07887075303898,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"704","M22-000",97,1.03341286643488,1.01506023263278,1.05209732209015,0.971187007482546,0.874983922355028,1.07796746820703,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"705","M22-000",98,1.03254627736983,1.01467301516833,1.0507343735099,0.971500339338292,0.876274170929843,1.07707489350383,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"706","M22-000",99,1.03170250702788,1.01429582350113,1.04940791270687,0.97181031349444,0.877552054863521,1.0761928938347,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"707","M22-000",100,1.03088093718637,1.01392839451154,1.04811692068868,0.972116964847092,0.8788176721854,1.07532133598715,"Immunology M22-000","   M22-000",0.403641064391599,-0.0857639466161392,0.112279312891587,0.156126219845394,-0.0258563235346339,-0.0110947401798357
"708","Oncology",0,1.56421883394003,1.47347248616892,1.66055395225901,1.11342071596196,1.07370928910239,1.15460088062535,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"709","Oncology",1,1.50737590572791,1.42696596348646,1.5923169713295,1.11099944683614,1.07216309614905,1.15124254444458,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"710","Oncology",2,1.45705428201699,1.3855991816443,1.53219430905311,1.10863234621274,1.07065039300982,1.14796173157329,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"711","Oncology",3,1.41237475654128,1.34871035704082,1.47904436449334,1.10631810118621,1.06917041153289,1.14475646520884,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"712","Oncology",4,1.37259770729759,1.31573787555376,1.43191474615389,1.10405543473373,1.06772240290183,1.14162482650198,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"713","Oncology",5,1.3370975868987,1.28620278696127,1.39000628440106,1.10184310457588,1.06630563708166,1.13856495256288,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"714","Oncology",6,1.30534263144375,1.25969473618959,1.35264468169377,1.09967990207954,1.06491940228327,1.13557503454706,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"715","Oncology",7,1.27687861833074,1.23586059026781,1.31925802860734,1.09756465120101,1.06356300444558,1.1326533158174,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"716","Oncology",8,1.25131578650607,1.21439519275913,1.28935885689881,1.09549620746796,1.06223576673473,1.12979809017896,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"717","Oncology",9,1.22831824247677,1.19503380714818,1.26252972575037,1.09347345699825,1.06093702905966,1.12700770018318,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"718","Oncology",10,1.20759533209979,1.17754590864944,1.23841157733014,1.0914953155544,1.0596661476034,1.12428053549851,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"719","Oncology",11,1.18889457599782,1.1617300584094,1.21669427644172,1.08956072763201,1.0584224943696,1.12161503134442,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"720","Oncology",12,1.17199585566647,1.14740965108927,1.19710888294813,1.08766866558088,1.05720545674366,1.11900966698599,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"721","Oncology",13,1.15670660532523,1.13442937070664,1.17942130673996,1.08581812875734,1.05601443706789,1.11646296428644,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"722","Oncology",14,1.14285781669652,1.12265222360181,1.1634270718263,1.08400814270671,1.05484885223029,1.11397348631509,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"723","Oncology",15,1.13030070411209,1.11195704385815,1.14894697486107,1.08223775837447,1.0537081332663,1.11153983600827,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"724","Oncology",16,1.11890390854446,1.10223638722314,1.13582346860286,1.08050605134515,1.05259172497318,1.10916065488092,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"725","Oncology",17,1.10855114349967,1.09339474587829,1.12391763577325,1.07881212110768,1.05149908553649,1.10683462178671,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"726","Oncology",18,1.09913920479342,1.08534702929667,1.11310664598842,1.07715509034626,1.05042968616826,1.10456045172453,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"727","Oncology",19,1.09057628127741,1.07801726666926,1.10328160972747,1.0755341042557,1.04938301075639,1.10233689468949,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"728","Oncology",20,1.08278051549791,1.07133749455595,1.09434576004256,1.07394832988016,1.04835855552492,1.1001627345664,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"729","Oncology",21,1.07567877275139,1.06524679997098,1.08621290594768,1.0723969554746,1.04735582870479,1.09803678806407,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"730","Oncology",22,1.06920558458184,1.05969049438885,1.07880611193018,1.07087918988778,1.04637435021463,1.09595790368856,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"731","Oncology",23,1.0633022388502,1.05461939842224,1.07205656641182,1.06939426196618,1.0454136513514,1.09392496075391,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"732","Oncology",24,1.05791599341253,1.04998922038463,1.06590260870301,1.06794141997788,1.04447327449026,1.0919368684287,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"733","Oncology",25,1.0529993944153,1.04576001477076,1.06028888939882,1.06651993105577,1.04355277279369,1.08999256481693,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"734","Oncology",26,1.04850968344348,1.04189570899361,1.05516564353322,1.06512908065922,1.0426517099292,1.08809101607189,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"735","Oncology",27,1.04440828038957,1.03836368860835,1.05048805935059,1.06376817205357,1.04176965979563,1.08623121554163,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"736","Oncology",28,1.04066033106706,1.03513443281215,1.04621572843874,1.06243652580676,1.04090620625747,1.08441218294469,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"737","Oncology",29,1.03723431036189,1.03218119329514,1.04231216532569,1.06113347930242,1.04006094288716,1.08263296357493,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"738","Oncology",30,1.03410167317554,1.02947971058485,1.03874438657653,1.05985838626886,1.03923347271495,1.08089262753427,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"739","Oncology",31,1.03123654661971,1.02700796291345,1.03548254101878,1.05861061632326,1.03842340798611,1.07919026899218,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"740","Oncology",32,1.02861545792486,1.02474594337656,1.03249958403901,1.05738955453064,1.03763036992526,1.07752500547091,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"741","Oncology",33,1.02621709335784,1.02267546177152,1.02977098998304,1.05619460097689,1.0368539885075,1.07589597715538,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"742","Oncology",34,1.02402208414037,1.02077996802197,1.02727449759732,1.0550251703555,1.03609390223628,1.07430234622674,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"743","Oncology",35,1.02201281594247,1.01904439453271,1.02498988420383,1.0538806915674,1.03534975792758,1.07274329621882,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"744","Oncology",36,1.02017325901489,1.01745501518733,1.02289876493208,1.05276060733339,1.0346212105003,1.07121803139628,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"745","Oncology",37,1.01848881643652,1.01599931901315,1.02098441386144,1.05166437381884,1.03390792277272,1.06972577615397,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"746","Oncology",38,1.0169461883011,1.01466589680286,1.0192316043722,1.05059146027009,1.03320956526462,1.06826577443633,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"747","Oncology",39,1.01553324996279,1.01344433920742,1.01762646637954,1.04954134866214,1.03252581600514,1.06683728917636,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"748","Oncology",40,1.01423894271033,1.01232514500705,1.01615635844253,1.04851353335733,1.03185636034599,1.06543960175314,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"749","Oncology",41,1.01305317545316,1.01129963843163,1.01480975300983,1.0475075207745,1.03120089077989,1.0640720114674,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"750","Oncology",42,1.01196673618516,1.01035989454283,1.0135761332932,1.04652282906827,1.03055910676414,1.06273383503437,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"751","Oncology",43,1.01097121214749,1.00949867181162,1.01244590045552,1.04555898781818,1.02993071454907,1.06142440609317,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"752","Oncology",44,1.01005891774627,1.0087093511295,1.01141028996745,1.04461553772722,1.02931542701126,1.06014307473232,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"753","Oncology",45,1.00922282939591,1.00798588058199,1.01046129613026,1.04369203032953,1.02871296349135,1.05888920703052,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"754","Oncology",46,1.00845652655861,1.00732272539157,1.00959160388577,1.04278802770682,1.02812304963633,1.05766218461235,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"755","Oncology",47,1.00775413833658,1.00671482250509,1.00879452714064,1.04190310221336,1.0275454172461,1.05646140421822,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"756","Oncology",48,1.00711029504817,1.00615753936019,1.00806395292429,1.04103683620913,1.02697980412433,1.055286277288,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"757","Oncology",49,1.0065200842842,1.00564663641681,1.00739429077906,1.04018882180092,1.02642595393318,1.05413622955798,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"758","Oncology",50,1.00597901099714,1.00517823308534,1.00678042685079,1.03935866059099,1.02588361605217,1.05301070067052,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"759","Oncology",51,1.00548296122557,1.00474877672262,1.00621768220779,1.03854596343326,1.02535254544066,1.05190914379599,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"760","Oncology",52,1.00502816909936,1.00435501440202,1.00570177496909,1.0377503501965,1.02483250250415,1.0508310252666,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"761","Oncology",53,1.00461118680918,1.00399396719441,1.00522878586851,1.0369714495345,1.02432325296405,1.04977582422159,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"762","Oncology",54,1.0042288572575,1.00366290672433,1.00479512692173,1.03620889866285,1.02382456773104,1.04874303226346,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"763","Oncology",55,1.00387828913754,1.00335933378935,1.0043975128987,1.03546234314224,1.02333622278166,1.04773215312478,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"764","Oncology",56,1.00355683421278,1.0030809588522,1.00403293533515,1.03473143666788,1.02285799903824,1.04674270234527,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"765","Oncology",57,1.00326206659282,1.00282568423421,1.00369863884442,1.03401584086503,1.02238968225197,1.04577420695871,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"766","Oncology",58,1.00299176382172,1.00259158785512,1.00339209951518,1.03331522509035,1.02193106288902,1.04482620518941,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"767","Oncology",59,1.0027438896132,1.00237690837991,1.00311100520236,1.03262926623877,1.02148193601964,1.04389824615784,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"768","Oncology",60,1.00251657808331,1.00218003164612,1.00285323753761,1.031957648556,1.02104210121018,1.04298988959518,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"769","Oncology",61,1.00230811934572,1.00199947825772,1.00261685550295,1.03130006345614,1.02061136241784,1.04210070556632,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"770","Oncology",62,1.00211694634749,1.00183389224182,1.00240008042611,1.03065620934448,1.02018952788821,1.0412302742013,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"771","Oncology",63,1.00194162283502,1.00168203067476,1.00220128227021,1.03002579144522,1.01977641005539,1.04037818543451,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"772","Oncology",64,1.00178083235011,1.00154275419217,1.00201896710196,1.02940852163395,1.01937182544472,1.03954403875181,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"773","Oncology",65,1.00163336816538,1.00141501830599,1.00185176563406,1.02880411827483,1.01897559457793,1.03872744294495,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"774","Oncology",66,1.00149812407673,1.00129786545815,1.00169842274684,1.02821230606211,1.01858754188079,1.03792801587326,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"775","Oncology",67,1.00137408597812,1.00119041774697,1.00155778790319,1.02763281586615,1.01820749559305,1.03714538423223,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"776","Oncology",68,1.00126032415058,1.00109187026832,1.0014288063786,1.02706538458355,1.01783528768064,1.03637918332886,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"777","Oncology",69,1.00115598620366,1.00100148501856,1.0013105112355,1.02650975499135,1.01747075375012,1.03562905686347,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"778","Oncology",70,1.00106029061312,1.00091858531104,1.00120201597717,1.02596567560521,1.01711373296529,1.03489465671778,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"779","Oncology",71,1.00097252080345,1.00084255066222,1.00110250782269,1.02543290054141,1.01676406796583,1.03417564274912,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"780","Oncology",72,1.00089201972859,1.00077281210739,1.00101124154927,1.02491118938254,1.01642160478805,1.03347168259038,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"781","Oncology",73,1.00081818490833,1.00070884790936,1.00092753385341,1.02440030704675,1.01608619278751,1.0327824514558,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"782","Oncology",74,1.00075046388139,1.00065017962676,1.00085075818642,1.02390002366058,1.01575768456367,1.03210763195209,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"783","Oncology",75,1.00068835003988,1.0005963685115,1.00078034002381,1.02341011443506,1.01543593588628,1.03144691389499,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"784","Oncology",76,1.00063137881262,1.00054701220751,1.00071575253157,1.02293035954511,1.01512080562374,1.03079999413089,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"785","Oncology",77,1.00057912416802,1.00050174172532,1.00065651259575,1.02246054401219,1.01481215567304,1.03016657636345,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"786","Oncology",78,1.00053119540915,1.00046021866931,1.00060217718438,1.02200045758991,1.01450985089156,1.02954637098505,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"787","Oncology",79,1.00048723423672,1.00042213269617,1.0005523400137,1.02154989465272,1.01421375903047,1.02893909491287,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"788","Oncology",80,1.00044691205711,1.00038719918538,1.00050662849307,1.02110865408745,1.01392375066974,1.0283444714295,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"789","Oncology",81,1.00040992751493,1.00035515710375,1.00046470092486,1.02067653918769,1.01363969915477,1.02776223002794,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"790","Oncology",82,1.00037600423139,1.00032576704772,1.00042624393802,1.02025335755086,1.01336148053451,1.02719210626081,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"791","Oncology",83,1.00034488873089,1.00029880944872,1.00039097013572,1.01983892097802,1.01308897350112,1.02663384159363,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"792","Oncology",84,1.00031634854036,1.00027408292774,1.00035861593888,1.01943304537609,1.01282205933102,1.02608718326218,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"793","Oncology",85,1.00029017044675,1.00025140278671,1.00032893960934,1.01903555066277,1.01256062182743,1.02555188413356,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"794","Oncology",86,1.00026615889941,1.00023059962538,1.00030171943762,1.0186462606737,1.0123045472642,1.02502770257111,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"795","Oncology",87,1.00024413454535,1.00021151807295,1.00027675208136,1.01826500307211,1.01205372433106,1.02451440230289,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"796","Oncology",88,1.00022393288619,1.00019401562524,1.00025385104201,1.01789160926068,1.01180804408011,1.02401175229366,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"797","Oncology",89,1.0002054030467,1.00017796157824,1.00023284526805,1.01752591429563,1.01156739987363,1.02351952662027,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"798","Oncology",90,1.00018840664561,1.0001632360503,1.00021357787437,1.01716775680302,1.01133168733309,1.02303750435037,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"799","Oncology",91,1.0001728167602,1.00014972908541,1.00019590496795,1.01681697889707,1.01110080428934,1.02256546942426,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"800","Oncology",92,1.00015851697678,1.0001373398309,1.00017969457107,1.01647342610061,1.01087465073408,1.0221032105399,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"801","Oncology",93,1.00014540051995,1.00012597578329,1.00016482563387,1.01613694726738,1.01065312877235,1.02165052104089,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"802","Oncology",94,1.00013336945419,1.00011555209682,1.00015118712897,1.01580739450644,1.01043614257617,1.0212071988074,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
"803","Oncology",95,1.00012233395154,1.00010599094911,1.00013867722104,1.01548462310825,1.0102235983393,1.02077304614988,"Oncology","Oncology",0.44738655173431,0.107437002631505,0.0304927547741496,0.0185297913684646,-0.0863629981038424,-0.0204710526069244
