"name","eng","country","region","study","priority","log_avg_sr","se_sr","avg_log_mult","se_mult","CRA_Window","MSL_Window","avg_mult","sortby","display"
"M20-178 Spain CRA Engaged","CRA Window","Spain","Overall","M20-178","Overall",NA,NA,0.267688370988468,0.562388359645622,15,40,1.30693979619134,"Oncology >> M20-178","   M20-178"
"M20-178 Spain MSL Engaged","MSL Window","Spain","Overall","M20-178","Overall",NA,NA,0.595021351374642,0.563127948968379,15,40,1.81306965607637,"Oncology >> M20-178","   M20-178"
"M20-178 Turkey CRA Engaged","CRA Window","Turkey","Overall","M20-178","Overall",NA,NA,0.161135794506873,0.588387559648385,15,40,1.17484449541112,"Oncology >> M20-178","   M20-178"
"M20-178 Turkey MSL Engaged","MSL Window","Turkey","Overall","M20-178","Overall",NA,NA,-0.747317330815391,0.79349706604482,15,40,0.473635457200344,"Oncology >> M20-178","   M20-178"
"M20-178 United States of America CRA Engaged","CRA Window","United States of America","Overall","M20-178","Overall",NA,NA,0.310927657874887,0.367413983286617,15,40,1.36469049300472,"Oncology >> M20-178","   M20-178"
"M20-178 United States of America MSL Engaged","MSL Window","United States of America","Overall","M20-178","Overall",NA,NA,0.89691639628558,0.384260833042322,15,40,2.45203035156273,"Oncology >> M20-178","   M20-178"
"M20-621 CRA Engaged","CRA Window","Overall","Overall","M20-621","Overall",NA,NA,0.177376034824512,0.135117832256798,35,23,1.19408002438738,"Oncology >> M20-621","   M20-621"
"M20-621 MSL Engaged","MSL Window","Overall","Overall","M20-621","Overall",NA,NA,0.408588460764783,0.116941955945369,35,23,1.50469235310708,"Oncology >> M20-621","   M20-621"
"M20-621 Belgium MSL Engaged","MSL Window","Belgium","Overall","M20-621","Overall",NA,NA,-0.735420830709485,0.724164498999322,35,23,0.479303710806282,"Oncology >> M20-621","   M20-621"
"M20-621 Brazil CRA Engaged","CRA Window","Brazil","Overall","M20-621","Overall",NA,NA,-0.11413061012327,0.829570116892894,35,23,0.892141425570987,"Oncology >> M20-621","   M20-621"
"M20-621 Brazil MSL Engaged","MSL Window","Brazil","Overall","M20-621","Overall",NA,NA,-0.0103273609702638,0.499812077458355,35,23,0.989725783118641,"Oncology >> M20-621","   M20-621"
"M20-621 China CRA Engaged","CRA Window","China","Overall","M20-621","Overall",NA,NA,0.761848969574174,0.635808713204843,35,23,2.14223348547358,"Oncology >> M20-621","   M20-621"
"M20-621 China MSL Engaged","MSL Window","China","Overall","M20-621","Overall",NA,NA,-0.233814844000143,0.618994465140192,35,23,0.791508354849719,"Oncology >> M20-621","   M20-621"
"M20-621 France CRA Engaged","CRA Window","France","Overall","M20-621","Overall",NA,NA,0.422428826121589,0.566068872490357,35,23,1.52566262841267,"Oncology >> M20-621","   M20-621"
"M20-621 France MSL Engaged","MSL Window","France","Overall","M20-621","Overall",NA,NA,-0.679090868735978,0.666433809547561,35,23,0.507077783140146,"Oncology >> M20-621","   M20-621"
"M20-621 Greece CRA Engaged","CRA Window","Greece","Overall","M20-621","Overall",NA,NA,1.85854960145326,0.685561371968923,35,23,6.4144265463518,"Oncology >> M20-621","   M20-621"
"M20-621 Greece MSL Engaged","MSL Window","Greece","Overall","M20-621","Overall",NA,NA,-0.395904620823807,0.658135717635182,35,23,0.673070889822949,"Oncology >> M20-621","   M20-621"
"M20-621 Israel CRA Engaged","CRA Window","Israel","Overall","M20-621","Overall",NA,NA,0.670114679784967,0.54334476341737,35,23,1.95446144500267,"Oncology >> M20-621","   M20-621"
"M20-621 Israel MSL Engaged","MSL Window","Israel","Overall","M20-621","Overall",NA,NA,0.137558025684132,0.506891702565897,35,23,1.14746828667271,"Oncology >> M20-621","   M20-621"
"M20-621 Italy MSL Engaged","MSL Window","Italy","Overall","M20-621","Overall",NA,NA,0.109141618118977,0.487485676494059,35,23,1.11532028871906,"Oncology >> M20-621","   M20-621"
"M20-621 Japan CRA Engaged","CRA Window","Japan","Overall","M20-621","Overall",NA,NA,1.1115088526923,0.49126529019095,35,23,3.03894025007186,"Oncology >> M20-621","   M20-621"
"M20-621 Japan MSL Engaged","MSL Window","Japan","Overall","M20-621","Overall",NA,NA,-0.0107759535727217,0.390396605942339,35,23,0.989281899022877,"Oncology >> M20-621","   M20-621"
"M20-621 Netherlands CRA Engaged","CRA Window","Netherlands","Overall","M20-621","Overall",NA,NA,0.797128731616706,0.578531217733386,35,23,2.21915996829721,"Oncology >> M20-621","   M20-621"
"M20-621 Netherlands MSL Engaged","MSL Window","Netherlands","Overall","M20-621","Overall",NA,NA,0.684071134742359,0.540798583163102,35,23,1.98193003432505,"Oncology >> M20-621","   M20-621"
"M20-621 Poland CRA Engaged","CRA Window","Poland","Overall","M20-621","Overall",NA,NA,0.903893542566665,0.753443331195472,35,23,2.46919834817751,"Oncology >> M20-621","   M20-621"
"M20-621 Poland MSL Engaged","MSL Window","Poland","Overall","M20-621","Overall",NA,NA,0.284035084807399,0.722733584885711,35,23,1.32847953938394,"Oncology >> M20-621","   M20-621"
"M20-621 South Korea CRA Engaged","CRA Window","South Korea","Overall","M20-621","Overall",NA,NA,0.782730756169137,0.579984381151645,35,23,2.18743747540499,"Oncology >> M20-621","   M20-621"
"M20-621 South Korea MSL Engaged","MSL Window","South Korea","Overall","M20-621","Overall",NA,NA,1.07734449157801,0.551797728254338,35,23,2.93687030306858,"Oncology >> M20-621","   M20-621"
"M20-621 Spain CRA Engaged","CRA Window","Spain","Overall","M20-621","Overall",NA,NA,0.587701759130736,0.556377480510166,35,23,1.79984717609942,"Oncology >> M20-621","   M20-621"
"M20-621 Spain MSL Engaged","MSL Window","Spain","Overall","M20-621","Overall",NA,NA,-0.207422345729167,0.431027791964599,35,23,0.812676347112025,"Oncology >> M20-621","   M20-621"
"M20-638 CRA Engaged","CRA Window","Overall","Overall","M20-638","Overall",NA,NA,0.353241458995259,0.149510743404756,40,29,1.4236748610366,"Oncology >> M20-638","   M20-638"
"M20-638 MSL Engaged","MSL Window","Overall","Overall","M20-638","Overall",NA,NA,0.162832434018924,0.145470931760903,40,29,1.1768394749045,"Oncology >> M20-638","   M20-638"
"M20-638 Brazil CRA Engaged","CRA Window","Brazil","Overall","M20-638","Overall",NA,NA,-0.0344030821213822,0.596044727046832,40,29,0.966181975456348,"Oncology >> M20-638","   M20-638"
"M20-638 Brazil MSL Engaged","MSL Window","Brazil","Overall","M20-638","Overall",NA,NA,-0.898529784143872,0.573816014355756,40,29,0.407167844523597,"Oncology >> M20-638","   M20-638"
"M20-638 France CRA Engaged","CRA Window","France","Overall","M20-638","Overall",NA,NA,0.0662301752253662,0.495461570885302,40,29,1.0684726247912,"Oncology >> M20-638","   M20-638"
"M20-638 France MSL Engaged","MSL Window","France","Overall","M20-638","Overall",NA,NA,-0.239855476550895,0.600246628759648,40,29,0.786741555453751,"Oncology >> M20-638","   M20-638"
"M20-638 Greece CRA Engaged","CRA Window","Greece","Overall","M20-638","Overall",NA,NA,0.939154066610405,0.632578597806347,40,29,2.55781676027811,"Oncology >> M20-638","   M20-638"
"M20-638 Greece MSL Engaged","MSL Window","Greece","Overall","M20-638","Overall",NA,NA,-0.848725095655475,0.805184732893152,40,29,0.427960192606119,"Oncology >> M20-638","   M20-638"
"M20-638 Israel CRA Engaged","CRA Window","Israel","Overall","M20-638","Overall",NA,NA,-1.06677415119249,0.818886884403408,40,29,0.344116797646742,"Oncology >> M20-638","   M20-638"
"M20-638 Israel MSL Engaged","MSL Window","Israel","Overall","M20-638","Overall",NA,NA,-0.0829292850010528,0.578261251279333,40,29,0.920416232151745,"Oncology >> M20-638","   M20-638"
"M20-638 Italy MSL Engaged","MSL Window","Italy","Overall","M20-638","Overall",NA,NA,0.201476154282574,0.582317078677996,40,29,1.22320706846493,"Oncology >> M20-638","   M20-638"
"M20-638 Netherlands CRA Engaged","CRA Window","Netherlands","Overall","M20-638","Overall",NA,NA,-0.527084244830802,0.708756589146656,40,29,0.590323702145179,"Oncology >> M20-638","   M20-638"
"M20-638 Netherlands MSL Engaged","MSL Window","Netherlands","Overall","M20-638","Overall",NA,NA,-1.08563868088185,0.80866514025139,40,29,0.337686043386761,"Oncology >> M20-638","   M20-638"
"M20-638 Poland CRA Engaged","CRA Window","Poland","Overall","M20-638","Overall",NA,NA,-0.692219518474481,0.662997741405988,40,29,0.500464046248509,"Oncology >> M20-638","   M20-638"
"M20-638 Poland MSL Engaged","MSL Window","Poland","Overall","M20-638","Overall",NA,NA,0.382499762478038,0.651269017458135,40,29,1.4659445261635,"Oncology >> M20-638","   M20-638"
"M20-638 Spain CRA Engaged","CRA Window","Spain","Overall","M20-638","Overall",NA,NA,0.562316276119661,0.447497251797528,40,29,1.75473224112717,"Oncology >> M20-638","   M20-638"
"M20-638 Spain MSL Engaged","MSL Window","Spain","Overall","M20-638","Overall",NA,NA,-0.109223339770902,0.409681306672258,40,29,0.896530164295316,"Oncology >> M20-638","   M20-638"
"M21-103 CRA Engaged","CRA Window","Overall","Overall","M21-103","Overall",NA,NA,0.817147511975651,0.295265431516037,40,44,2.26403249233415,"Oncology >> M21-103","   M21-103"
"M21-103 MSL Engaged","MSL Window","Overall","Overall","M21-103","Overall",NA,NA,-0.111311004706563,0.243029871549503,40,44,0.894660462042537,"Oncology >> M21-103","   M21-103"
"M22-132 CRA Engaged","CRA Window","Overall","Overall","M22-132","Overall",NA,NA,0.299268868491434,0.202890700178009,48,63,1.34887224396749,"Oncology >> M22-132","   M22-132"
"M22-132 MSL Engaged","MSL Window","Overall","Overall","M22-132","Overall",NA,NA,0.179761240597738,0.2369569255435,48,63,1.19693155034142,"Oncology >> M22-132","   M22-132"
"M22-132 France CRA Engaged","CRA Window","France","Overall","M22-132","Overall",NA,NA,0.741284010975007,0.706609581473432,48,63,2.09862844720548,"Oncology >> M22-132","   M22-132"
"M22-132 France MSL Engaged","MSL Window","France","Overall","M22-132","Overall",NA,NA,0.332782806031188,0.879705116893243,48,63,1.39484431379538,"Oncology >> M22-132","   M22-132"
"M22-132 Israel CRA Engaged","CRA Window","Israel","Overall","M22-132","Overall",NA,NA,-1.107325801216,0.598652514021915,48,63,0.330441446693223,"Oncology >> M22-132","   M22-132"
"M22-132 Israel MSL Engaged","MSL Window","Israel","Overall","M22-132","Overall",NA,NA,0.192446774938073,0.736320506721957,48,63,1.21221198193256,"Oncology >> M22-132","   M22-132"
"M22-132 South Korea CRA Engaged","CRA Window","South Korea","Overall","M22-132","Overall",NA,NA,-1.27425916965393,0.753106066988328,48,63,0.279638055861231,"Oncology >> M22-132","   M22-132"
"M22-132 Spain CRA Engaged","CRA Window","Spain","Overall","M22-132","Overall",NA,NA,-0.0885780562140448,0.614724034608086,48,63,0.915231668428764,"Oncology >> M22-132","   M22-132"
"M22-132 Spain MSL Engaged","MSL Window","Spain","Overall","M22-132","Overall",NA,NA,0.167239002093789,0.879604915516071,48,63,1.18203674080689,"Oncology >> M22-132","   M22-132"
"M22-132 United States of America CRA Engaged","CRA Window","United States of America","Overall","M22-132","Overall",NA,NA,0.0374666500466287,0.692825769649462,48,63,1.03817737333749,"Oncology >> M22-132","   M22-132"
"M22-132 United States of America MSL Engaged","MSL Window","United States of America","Overall","M22-132","Overall",NA,NA,0.633779080878619,0.785694604628077,48,63,1.8847196459102,"Oncology >> M22-132","   M22-132"
"M22-137 CRA Engaged","CRA Window","Overall","Overall","M22-137","Overall",NA,NA,-0.162265652421793,0.256001558282259,27,33,0.85021531278033,"Oncology >> M22-137","   M22-137"
"M22-137 MSL Engaged","MSL Window","Overall","Overall","M22-137","Overall",NA,NA,0.166340932707175,0.259842523677519,27,33,1.18097566632669,"Oncology >> M22-137","   M22-137"
"M22-137 Taiwan CRA Engaged","CRA Window","Taiwan","Overall","M22-137","Overall",NA,NA,0.908856085265855,0.838154943809224,27,33,2.48148230503375,"Oncology >> M22-137","   M22-137"
"M22-137 Taiwan MSL Engaged","MSL Window","Taiwan","Overall","M22-137","Overall",NA,NA,-0.2467778787934,0.5775782747208,27,33,0.781314220716069,"Oncology >> M22-137","   M22-137"
"M22-947 CRA Engaged","CRA Window","Overall","Overall","M22-947","Overall",NA,NA,0.225039626532968,0.15916649810929,15,28,1.25237234238251,"Oncology >> M22-947","   M22-947"
"M22-947 MSL Engaged","MSL Window","Overall","Overall","M22-947","Overall",NA,NA,-0.206771114966572,0.19021627669919,15,28,0.813205759315343,"Oncology >> M22-947","   M22-947"
"M22-947 Germany CRA Engaged","CRA Window","Germany","Overall","M22-947","Overall",NA,NA,0.0123631899552808,0.625475225550426,15,28,1.01243993011317,"Oncology >> M22-947","   M22-947"
"M22-947 Germany MSL Engaged","MSL Window","Germany","Overall","M22-947","Overall",NA,NA,0.235538737740983,0.851392647582437,15,28,1.265590406421,"Oncology >> M22-947","   M22-947"
"M22-947 Japan CRA Engaged","CRA Window","Japan","Overall","M22-947","Overall",NA,NA,-0.0883076982059349,0.65620782853807,15,28,0.915479142091336,"Oncology >> M22-947","   M22-947"
"M22-947 Japan MSL Engaged","MSL Window","Japan","Overall","M22-947","Overall",NA,NA,0.269147481307829,0.990725756833469,15,28,1.30884815745097,"Oncology >> M22-947","   M22-947"
"M22-947 Poland CRA Engaged","CRA Window","Poland","Overall","M22-947","Overall",NA,NA,0.0762009610754657,0.493090697087214,15,28,1.07917942542518,"Oncology >> M22-947","   M22-947"
"M22-947 Poland MSL Engaged","MSL Window","Poland","Overall","M22-947","Overall",NA,NA,0.489910657128205,0.773783637701082,15,28,1.63217039065111,"Oncology >> M22-947","   M22-947"
"M22-947 Spain CRA Engaged","CRA Window","Spain","Overall","M22-947","Overall",NA,NA,0.300676844027602,0.515948449833114,15,28,1.35077276071499,"Oncology >> M22-947","   M22-947"
"M22-947 Spain MSL Engaged","MSL Window","Spain","Overall","M22-947","Overall",NA,NA,0.86834326000467,0.72130254062423,15,28,2.3829596368211,"Oncology >> M22-947","   M22-947"
"M22-947 United States of America CRA Engaged","CRA Window","United States of America","Overall","M22-947","Overall",NA,NA,0.285479073902666,0.471105619951835,15,28,1.33039923502832,"Oncology >> M22-947","   M22-947"
"M22-947 United States of America MSL Engaged","MSL Window","United States of America","Overall","M22-947","Overall",NA,NA,0.596040357279674,0.702253481180774,15,28,1.81491812640328,"Oncology >> M22-947","   M22-947"
"M23-362 CRA Engaged","CRA Window","Overall","Overall","M23-362","Overall",NA,NA,-0.144022982620861,0.299139478996602,20,24,0.865867847918063,"Oncology >> M23-362","   M23-362"
"M23-362 MSL Engaged","MSL Window","Overall","Overall","M23-362","Overall",NA,NA,-0.199797487440474,0.374124835701724,20,24,0.818896573128105,"Oncology >> M23-362","   M23-362"
"Specialty CRA Engaged","CRA Window","Overall","Overall","Specialty","Overall",NA,NA,0.363402220463121,0.0751494324166568,NA,NA,1.43821422210921,"Specialty","Specialty"
"Specialty MSL Engaged","MSL Window","Overall","Overall","Specialty","Overall",NA,NA,-0.0659546007893672,0.102848506279583,NA,NA,0.936173364858646,"Specialty","Specialty"
"Specialty France CRA Engaged","CRA Window","France","Overall","Specialty","Overall",NA,NA,0.935457456081407,0.624651679759661,NA,NA,2.54837896258921,"Specialty","Specialty"
"Specialty Italy CRA Engaged","CRA Window","Italy","Overall","Specialty","Overall",NA,NA,0.629667421093208,0.697445324490256,NA,NA,1.87698622941906,"Specialty","Specialty"
"Specialty United States of America CRA Engaged","CRA Window","United States of America","Overall","Specialty","Overall",NA,NA,0.306637547917733,0.218170541883674,NA,NA,1.35884836138614,"Specialty","Specialty"
"M18-969 CRA Engaged","CRA Window","Overall","Overall","M18-969","Overall",NA,NA,0.427685497593951,0.0877666025452544,22,166,1.53370365162036,"Specialty >> M18-969","   M18-969"
"M18-969 MSL Engaged","MSL Window","Overall","Overall","M18-969","Overall",NA,NA,-0.0238623164941297,0.109550943134523,22,166,0.976420137451185,"Specialty >> M18-969","   M18-969"
"M20-350 CRA Engaged","CRA Window","Overall","Overall","M20-350","Overall",NA,NA,0.23435496613885,0.147016141572069,20,173,1.26409312283369,"Specialty >> M20-350","   M20-350"
"M20-350 MSL Engaged","MSL Window","Overall","Overall","M20-350","Overall",NA,NA,-0.351025884734176,0.297371706728033,20,173,0.703965531659127,"Specialty >> M20-350","   M20-350"
"M20-350 France CRA Engaged","CRA Window","France","Overall","M20-350","Overall",NA,NA,0.969241581653067,0.61754743583131,20,173,2.63594455235693,"Specialty >> M20-350","   M20-350"
"M20-350 Italy CRA Engaged","CRA Window","Italy","Overall","M20-350","Overall",NA,NA,0.703649208381708,0.699041697697717,20,173,2.02111473534634,"Specialty >> M20-350","   M20-350"
"M20-350 United States of America CRA Engaged","CRA Window","United States of America","Overall","M20-350","Overall",NA,NA,0.194590091477424,0.324026745002377,20,173,1.21481292224615,"Specialty >> M20-350","   M20-350"
